,user_id,business_id,lat_long
21873,Cqo3EMVAzM0Mg946vF-Vig,{'iTSuk8UQGaNAFKBYEzdeWQ': 1},
21874,6xjA3GgyJ_eIziGnz80cAA,"{'WG9wsdK_z_6FFeYWRcpJEQ': 1, '2Igiyhi82R8_QaaPplRmCw': 1, 'Uiz1Xq1I6jdnDLtzIIF9hQ': 1}",
21875,7FzmKGmUTJltgN6s2dHHbQ,{'18922Xj4KzD0ChYRMmWldA': 1},
21876,9rJD2KNY3dBp_m8FGUJNJA,{'_YlqfCugl0SfxX4L3QjIEA': 1},
21877,obGp4YifqcLQiVCr4WLY6w,"{'ufIN_oA285Zivd-4szJKxQ': 1, 'y_jsnI8NUThDecWmgL_soA': 1, 'fNrQg2ORp4zj5gC75dwlWg': 1, 'W3UMlRDOn9Tzd3kfYlHX3g': 1, 'Xk8Nd2X5nf13DunyEg-MGQ': 1, 'Zg5JB5GBqhmxt9W7tFKN7w': 1, 't770rFHYffrc_Rf_y9IFlQ': 1, '#NAME?': 1, 'c7hwytmur_DNYnzdBrz9ZA': 1}",
21878,Jou7l2wJvM7ZgqspikTw9Q,"{'XtN9tcefxJtubhUSH_Xg3g': 1, '_ji6oh2RwfOOt0jMznT5wg': 1, 'uBW3PIKqc-_eyG1_vdJn1w': 1, '2SwC8wqpZC4B9iFVTgYT9A': 1, 'Dq6g0ubf267tWRU4BSk44A': 1, 'dxCqGkhtXq-9fYEsX7Mf6Q': 1, 'TxKmAsKQjND5vbhBdUSyIA': 1, 'xdfs6XsmCoAwHD7vEOT5Ww': 1, 'vtcEXiQukuSzOMxyVxlh-Q': 1, 'U9GrOGva97f8twpVYlSVjA': 1, 'CxMB7Ug1WpD7Vve40vMVgQ': 1, 'P5Xd9DX3O6Zs_-zQgIlWew': 1, 'd3ni6cKglu4L3JeveOqQDQ': 1, 'BOrQiUsbnYUM800ohW0Ofw': 1, 'OuF38B4zLRcZAKpFRUYDuA': 1, 'NjWAVjMxUwOqnpOOQL71QA': 1, 'gNiqOjhVCcGTniZWDBTYtA': 1, 'bulkC_6uGn5FM0vz3Kt0ZQ': 1, 'ZcaR7xOJgzItSOJBGH-A_A': 1, 'w7VSMULJ9GtRi3CBRxoJtg': 1, 'kg4AP5am_IUczgp1neOvMw': 1}",
21879,hF50e01RerjnpOtSn-xJyQ,{'2K-XaFjaHUR8Dp6QAihITg': 1},
21880,I1oIKFyP7wBJJ5kmK4cHlg,{'FccyNVTfKa2Dj3asXi10NQ': 1},
21881,i6hBYFZOC1SyXLg2DhLHKQ,"{'q_2HooHFCE9wAwmXQPkuyg': 1, 'm_nunIk_4iHZM39N6ejsyg': 1, 'jwxhi--674LLCnvqJL7SRQ': 1, 'UrS9awRtye1YFlW5V1bWzw': 1, '1Kuuu75LVwr5-1OQ3Zv71w': 1, 'TxKmAsKQjND5vbhBdUSyIA': 1, 'QGWyhvvLjaT1Szw-segoOg': 1, 'NUohh--5lVY8pu61uy9oEw': 1, 'kNcYD3Bpjy1DI7b0gRqpTA': 1, 'bbfdJ1dkwWNww1m_SfyDnQ': 1, 'sm1cW8PibBLLHyO0e-Mckw': 1}",
21882,IPfE2CrSIoQ4qZ2AkzbpbA,"{'pN7YEeEbbRJkoYKXqtSGig': 1, '0IKwgLg_UApkFzMCAaJ1Lw': 1}",
21883,FkSVJL3drbuLk143MvqmPA,"{'yILlq-CZQp2aPw3VgEJnxA': 1, 'imANc2oROD976RWUM2owLw': 1}",
21884,vRsFlRgDX4MSIyD8MLuywg,{'#NAME?': 1},
21885,AvAg-gMgub2vwiSpHnWjFw,{'DQf154I5lrbJ_d_pSkiGJg': 1},
21886,k0CoRqnHzsjdqZKW02qbcQ,"{'KrUOYGmjj_aSJG06i8ja9A': 1, 'F8m-yaYR0tKdSLAuVQZXhA': 1}",
21887,UDIvwSjtqS2UNDY57K5rDQ,{'AXOI4OClTWxSLxJrI5rb1A': 1},
21888,9ua5U9fldd6Z8jr9dGjEAA,{'Z101WZaISochG6g7tI2ZVw': 1},
21889,VZ-Jk4upbzbiqP8JDvfEfA,"{'6THckpNEt8VlGpYgC_4JcQ': 1, 'PP1iNmpyRIEVpWv98IVvFw': 1}",
21890,rrz8KbtHHMe_-ZcKlVBVhQ,{'30T84H-0b9-Ft0KqbpKmKQ': 1},
21891,7o3WQcWsJPOI-aRanm2AjA,"{'chDzLfj8CqvsJq4wzW1ZqQ': 1, 'PUS65BH7urto4zhUJ5Obmw': 1, 'Ya0oNqP8mzPU5HwMdgf5zQ': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1}",
21892,HGNgBcdu3VAxHPVj5EMhVQ,{'NeUf9FyCCIN4MEseNyqkXQ': 1},
21893,LJ3nfy4DLLfLy6wA8-64Qg,"{'NMLtK_ZDHTD_UQ33-A-N0A': 1, 'WTSOPGECPOmq-PUxNiHptQ': 1, '2Igiyhi82R8_QaaPplRmCw': 1, 'SWzCFTM7KHc-MncD6xxOYQ': 1}",
21894,SOC3erqb1fZMnRn4c2-vLg,{'14gY1iJ-KRnERxHj4ONasA': 1},
21895,BQXLpZC-w2QbJRYKryBxqA,{'#NAME?': 1},
21896,tUh7M7y_G4U8WOnWbLVQ-w,"{'KDlMnPXCFcBRcwCChqgK3A': 1, 'rkZ4SwfRFliatpoMsb1-Xg': 1}",
21897,fsjn4lin0ba-gPaHHcSGmA,"{'7eqqQAwMG3jbTxnR6fNk2Q': 1, 'jeS38QWMVkA6S-4lMi1Frg': 1}",
21898,QNum6ISQ0lZeUYOmHI0UDw,{'TxKmAsKQjND5vbhBdUSyIA': 1},
21899,NQkdq_RRzgE6lw_3N0h6dw,{'pnyf63lJinJjmRvwZXoxsA': 1},
21900,wsykTC7-t4SKC5wAcUcbsg,{'SsGNAc9U-aKPZccnaDtFkA': 1},
21901,gKxO88GuCbPvTGGyC5FtxA,{'dGpmXpNSvVSnfB65UwfDtQ': 1},
21902,A9HaP64vLXpMxXlhPskY8g,{'PbOhgaamQ4eg3LUYRRcNEw': 1},
21903,i20J4zBtPaLpE7artth9sw,{'SsGNAc9U-aKPZccnaDtFkA': 2},
21904,wUKUaGnVLzrKSfhyWBRgug,{'SsGNAc9U-aKPZccnaDtFkA': 1},
21905,2SVk2vGxT4sPbtoU-VG6bg,"{'WY9wOZ6-OXJ6-_0KNupjUg': 1, 'wHi8ODv7TGmeUB02XoX-mA': 1, 'osixLFHD7OKEUy2HSbN-7Q': 1, 'x8GTTMIAtUJ5EsIMnsOacQ': 1, 'pMBxvWFY03Z95jNVUVWGwg': 1}",
21906,RSzOXCJE7qfQsQoFNoREGg,{'SsGNAc9U-aKPZccnaDtFkA': 1},
21907,6kKfAUkX3uaCZx2ltrepTA,"{'9mwShpTgZofOujt4JfyGmw': 1, 'RiI-mJXjbP2RZUMQgh_yvw': 1}",
21908,AqzbYf9-JGZYqUfYA2aUGw,{'UXlGymo9AduQcq-Q-H16og': 1},
21909,KNb0aspJrh6BgXkrPN8GvQ,{'Q4ULAiIE2qCA4RYplCTrUQ': 1},
21910,JoFCVjaQ8uVzpsLQhOCvlw,"{'nBl_NeArpL08MpoghDiA_A': 1, 'zdQtFKPC6FmF-fYqX73baA': 1, 'EfmGcKIuG05OlY_mcANMRA': 1, 'p_wNn2SZ8iFtpVbetmUA_w': 1, 'b-vMyaBlXTmrdeBTxCESIA': 1}",
21911,yTTLlYvFbo9ft7Y5wEzfgw,{'Ca-003BAqWW-IEsFvjlY9g': 1},
21912,M9HM0qrfiBJfok2JVjyG2Q,"{'8Zoej25Y9-yEyuiL7-Ax7A': 1, '497fzDpPrMlisVRmvY8cmA': 1}",
21913,XZ47k7eV51qb7bBU5Tiupg,{'JuaQPvvWdbJ1B1Tn0jIt1w': 1},
21914,gJa1gpD4vhOLRCsQaCl4ww,{'RVAtmwbwbjLYEDDtvf1PYg': 1},
21915,t_Mib18cEiNzBhf23ZmsNA,{'PzG0XmAmtXFs6Fdnubf41g': 1},
21916,XsvyR3MfAR58E2flDDxqUA,"{'Q2VnjIfwLcmZHX-YKKsdng': 1, 'ufIN_oA285Zivd-4szJKxQ': 1, 'rellBaGc6G4mgcqSACGL5w': 1, 'wc6MUrDdAtQLqKUDn4F0ew': 1, 'zz5eC4ux3D8AOrKKYCU0YA': 1, 'osixLFHD7OKEUy2HSbN-7Q': 1, '4S5CdZawGJfP3vtR4eAQ1g': 1, 'p_wNn2SZ8iFtpVbetmUA_w': 1}",
21917,evDioXwuJRUZ6XX48hLYNA,"{'kc5gJPisT5L5z8lLa9FV9A': 1, 'IwS-csQKkWt3lYr25Mx2uA': 1, '17Zp0inFGLaQsxMBapdh4Q': 1}",
21918,qoDK-8HcNWSdoyy7UsZBcA,{'UG3hzAi0DLTBA7sLbXESCw': 1},
21919,0aRPRH-cyEoavw3gN912sg,"{'MhaKciR8wTCSJodsHKPRFw': 1, '52CzJDb4EakSjEQOUys77Q': 1}",
21920,NWnCAnwPBuO6SD81SIbrKQ,{'83_p9vIqOq1TUIf3_GD7bA': 1},
21921,uy5s3VkNqpx0wB-ZMualog,"{'Ni9C6R4ULJKxM2TV8eMdAQ': 1, 'SJJkNi3nbWyGLBo6U7x8_Q': 1, 'h38B6D2yfytGJGR1UEqT8Q': 1}",
21922,Erx4R6HI3dUFGgNDhmHC8g,{'l3ZH41X7rNxP2K75stSWvw': 1},
21923,ngTsnaWk5-Kmm9Xv1GrZgw,"{'nPw3ATZ6A5MA4wE9kQ15Kg': 1, 'ptmsW2SSeFD2I6vspJs0lQ': 1, 'YkH9cCFCvpgeCZq0GkcvAg': 1, 'oPX8bpZ3dqviYQuic0Ahqw': 1, '08Z2A6u4kmaAZYeecwA4qw': 1, 'CvQgZqpSrM2cRM7_xR2iWA': 1}",
21924,mYxJ-mKqSLdvgVqfnUGnmQ,{'GJAv1nAfnHuab8oRyr8mXg': 1},
21925,baU25vQRUN72EH0gs52Q2A,"{'#NAME?': 2, 'vtcEXiQukuSzOMxyVxlh-Q': 1, '2K-XaFjaHUR8Dp6QAihITg': 1}",
21926,BEa5FADnqHcW0OQfhY5gDg,"{'fOpfJ_7Zr0w7xAKQxKI6yw': 1, 'wMzo5ooEfJBZ6NtpIAfCZg': 1, 'kiXE579k_sP6XCj_XUJc4g': 1}",
21927,a85PUjYiPp641_e4jaFkWg,"{'WTSOPGECPOmq-PUxNiHptQ': 1, 'sxeuOMBRllOHXJTaUlI9kQ': 1}",
21928,dPB2y2VfEqub6_Ud8S-i5A,{'ek4oL7RAsh55jjj5mqUcQw': 1},
21929,xvtiJEYrT52fsCh0AoINlQ,"{'Jpa8lQcHglIGBciYT5uVAQ': 1, '3KCL_Bu8mOk-h7Bp-IXL8Q': 1}",
21930,W-kuW4KUaxGMIHrSoI2tMA,{'bwu0cUZfksuu-uzTPrrl2A': 1},
21931,XbDjgTWqm3-538O2bTCrRg,{'nztzwmQUoE8nXSIqzfzGDA': 1},
21932,h92oFStvpJufm5vp1MhrOg,"{'AEvxAw-qe9iPSsIjlNE2JQ': 1, '7eqqQAwMG3jbTxnR6fNk2Q': 1}",
21933,dS8NGTgVDun24g-cs-C1ig,{'BT4aiLm-yw647FQDbtjQhA': 1},
21934,pdcDrZ1eTQKrt6TtN3EX3w,"{'#NAME?': 1, 'nukg1Rk89Y2slg5n8r7hOQ': 1}",
21935,cvVeGLJRbVrUPcui82xUsw,{'WcfPijF960O8DtSqoLIbcw': 1},
21936,CYRuZPHvfQcPHbPx1TCiPA,"{'jCad2RCY5BT0ZZhk9r1ivg': 1, 'GM4-aWjgQjxN8sOwff7Ufw': 1, 'OkcK2_-VINAfvM10eRnGgA': 1, 'X7844DdJO4y2oVbcpxD-NA': 1, 'AH1PrZQDIdjpKgy1z8XxUg': 1, 'maaIrKQPQIcxKLDIShP0dQ': 1}",
21937,LnRq6QVUvOFnAbAU2_NrOg,{'eOv0Dbq2E8sd0CKMAqTImw': 1},
21938,d8A2CG-srT6Vbl2tDComkg,"{'6_T2yecBZf9adTu5-moFug': 1, 'kj3qws3WSMgOotUeACSdFA': 1, 'vgXE1I7c9ElcfYyZfQiN1Q': 1, 'WX3qnzlSas7kYZ5-uI30Bw': 1}",
21939,PO9QTMBG1bnF0aDVR41Q5w,{'rcCGdKxMPJk4lCzZZ1i_bA': 1},
21940,XNkPllh1fH5Gow11MJ3VDw,{'aIzx9R8MN9VgSSJt1jy5TA': 1},
21941,7e6fAKse98p0XqoH1hR26g,{'SsGNAc9U-aKPZccnaDtFkA': 1},
21942,gc7aLNqEOnOB07XpMSFfKA,{'JKyWiuPDVJS4hUx-EPAXAA': 1},
21943,YVEH96digPkbOOhcCzRhLw,{'1JcoUEPkcGQtCEed-OdezQ': 1},
21944,Lfrps8mMzVaNYsAL9odzSg,{'_tV_uvbF3JFgsYRtoRWM-Q': 1},
21945,eR-Ay92e9ZAy4J3UfZvb3Q,"{'3DzOW0I3EwntAKFaDl_T0w': 1, '0FmWly56nUTg60-b5k0gTQ': 1, 'K7xm1AAdThx3txHkoWVyCQ': 1, 'XWLtYPhCpHht5Zn52zp3-Q': 1, '14JrDlEb7SMK_ZHrS80lFA': 1, 'Dra-diHsNo-c-LzOpIwY8g': 1, 'HmZruKW1_dK31WbEdP1h-g': 1, 'maaIrKQPQIcxKLDIShP0dQ': 1, 'W4lkEQMYz3hdR1SvIIFzyQ': 1, 'Z8WfMe2a2CKvS0FsjsD6TQ': 1, 'scB9lXvcnsunIvUQMsG2fQ': 1, 'KB8R3riLsjiuKTLGts3uKw': 1, 'AvVMhXghvAE2_JGWXoC7IA': 1, 'u-PbFb01OqXOuYN86x1QSA': 1, 'e1fPOv3qzsaFdanxwmcOIQ': 1, 'UXlGymo9AduQcq-Q-H16og': 1, 'jKAebUUVH6ga2O8VJk9nrg': 1, 'UdGMFTF89PVjHFl3_BAG9w': 1, 'IwS-csQKkWt3lYr25Mx2uA': 1, 'NnyTtTWVDCRZhHXkdug-ZQ': 1, 'KeJEHK-3LCsA7S3HckOvMg': 1, 'p0qd7Nd0shoRmHSXl2F-6Q': 1, 'OxIeMVcop5oxBUWANi-1Rw': 1, 'lU0OG3vqIxC2x-gookfrIA': 1, 'naWaLmfTO8bw-nabXzLaxg': 1, 'Ii7h87LYLxug62Y_CmnXkA': 1, 'tUtfy9po7NMobHPdAmbMow': 1, 'W3UMlRDOn9Tzd3kfYlHX3g': 1, '08Z2A6u4kmaAZYeecwA4qw': 1, '-Gfj1gA0Ir07zToO-4fBpw': 1, 'T30T1agpZBnfChpAEiXqkw': 1, 'vVWB2ihShxcukoV8-dbheA': 1, 'Ya0oNqP8mzPU5HwMdgf5zQ': 1, 'SnRM1Kx4r2e5jwUCgafyNA': 1, 'escSqSs7Gma9mu0CXkQIiA': 1, 'dGpmXpNSvVSnfB65UwfDtQ': 1, 'NjWAVjMxUwOqnpOOQL71QA': 1, 'hyf5uy3Wgw92NxXjhGMfNA': 1, 'rBRTxQBjcD4B6vCeDJMFPQ': 1, 'nmnUzSDe0ypElqmABqpT0Q': 1, 'bBXvquZvRnxfYqkHsYpTtQ': 1, 'KE53TbG8htUOaQj-PdVIMA': 1, 'Ez29ELM7obiqamn3It7FcQ': 1, 'P5Xd9DX3O6Zs_-zQgIlWew': 1, 'sF8rL9XOz4v48YdTucaBGQ': 1, 'OOsoeJIwsfHyC8sFmJSPpA': 1, 'dbsI3wSVdhOLGNjmM8sBfQ': 1, 'N6cU3_WO9knjME8CdbIygA': 1, 'eHTykuLzs6DiDyw7t2g6DQ': 1, 'ufIN_oA285Zivd-4szJKxQ': 1, 'Qw5P7swnybgumr57bqX4xg': 1, 'VttoTCACG8MRWrh3bnKyPg': 1, '5MChfa-jZfMo3vBpolkSbw': 1, 'IfLn-5ZVXUCDmp6Dl_XA7g': 1, 'k8Vih-WEeO5Jmilhbm2xmg': 1}",
21946,H92SdsyEztl3gdrf-xUirg,"{'VLXFrRkD7g2eLjloFQcKfg': 1, '#NAME?': 1, '2-T_D2lIL5Ub2G_U2crtrQ': 1, '9b0y3HVHPWFnobKyMFFoCg': 1}",
21947,VIIKZsJEB7GGt_2Lsu-pGg,"{'m7lbAuf32td7q6w4YxImlw': 1, 'MTkMEChzh9AS3iI8sTm9TQ': 1}",
21948,HOlsMt1niUCodXhR5gDBzA,"{'-1lvWTeV_RI1weq8FTnPRw': 1, 'vuXWx7PoWLw4FKBR_pzEOQ': 1, 'Dq6g0ubf267tWRU4BSk44A': 1}",
21949,oaeXjaV9ob9TC6EPja-05Q,"{'_ji6oh2RwfOOt0jMznT5wg': 1, 'MXlBxRhuQeZ2hkGTsdplOg': 1}",
21950,9Phphp3zWwp7TXOk2ZEzOA,{'PhIGoo9g6GBrqgH_6yZXXQ': 1},
21951,8A59EKwRtXRNESSI8SyNzg,"{'A61mX9Ed_txnw-S9idIdZg': 1, '#NAME?': 1, '9sg-JXUxnCiZqs3GhRQAKQ': 1}",
21952,b7UvobSLjoOyqygxQ29E6g,{'DAtq-oX4tWNb19qvMZC3RA': 1},
21953,1ad3v6EyXdLgGP3x-zCx9w,{'Uiz1Xq1I6jdnDLtzIIF9hQ': 1},
21954,ytxNV9d_bedjtYLlLel0Iw,{'CW4Qx9vk9D1o47Qgld5PLA': 1},
21955,sYonLXU0zgZGGaRDJRPxXw,"{'NjWAVjMxUwOqnpOOQL71QA': 1, 'tanI1kq7vk8zGiNjUCtw0Q': 1, 'kg4AP5am_IUczgp1neOvMw': 1, 'cmGR1HS9ms233roSllcglw': 1, 'MXlBxRhuQeZ2hkGTsdplOg': 2, 'Zd4ahFQYdVAXh4d9HO_xVA': 1, 'XQ7elqSFIRogvqpiTZz-Wg': 1, 'vgXE1I7c9ElcfYyZfQiN1Q': 1, '2Igiyhi82R8_QaaPplRmCw': 1, 'IxQ1ATP_Wg_QujO9nywzcQ': 1}",
21956,8E7oqhJeUBI--GZwQ3l6ug,"{'G9It4s0uCD11WXEbqBpWmA': 2, 'JKyWiuPDVJS4hUx-EPAXAA': 1, 'UXlGymo9AduQcq-Q-H16og': 1, 'T67Sp60-oA2x15reB7EqiA': 1}",
21957,Jdl4_x984YA-yNvUv0EsDQ,"{'WWbPM20A8agePy7-X_6AlA': 1, 'SsGNAc9U-aKPZccnaDtFkA': 1, 'wUALXOAurB8LfKZPhLfjZg': 1, 'fnKjsT1rQKS9x0Zw35TwAw': 1}",
21958,lSjveQGj0EcmAp24EUVsSg,"{'O3I-lmolfNny4FHu_GmThw': 1, 'MXlBxRhuQeZ2hkGTsdplOg': 1, 'dnslaCN5RLTTl5L2uCxKkQ': 1, 'lgRLyicXByG1-W0QdsTopw': 1, 'oLCHsvB7D5X2kNoYgSAvmw': 2}",
21959,wP6l2IiujHPuONK51dBXMA,{'KnlNwiIELDWAR686Bk2WJg': 1},
21960,XWMyvcS0CYMjkmXLWz5gNQ,"{'Od6FmdEKMTJvX5umCUM6tA': 1, '0k7Jno-a9OoYitWZ-KFzhw': 1, 'vsAxFICzxvaQv7Jjj52Jqw': 1, 'YiGCPuFsQ7RsW9tOeNZ5Qw': 1, 'i0fbnuOIYMbC086pGAjC6A': 1, 'CA1Dh7Q1K_1ijQUxutMhKg': 1}",
21961,LF73iBr-ynbAi-swAQbGCQ,"{'LvdvLtCbAriMJp6cjLm9EA': 1, 'kg4AP5am_IUczgp1neOvMw': 1, '6-rJjW6ITl5o_FliiNgZRA': 1, 'UK51LgJRJ8_LUQQPZ5zfxw': 1, 'zUzEjxKEn8eNVksImZ2oGw': 1, 'Q7z6wu_oOXGGbQ8vcbxRow': 1, 'H75yc2Vp7d8wuAe339DpOA': 1}",
21962,WNGnXQMS-_4Vwxtt5EkBEA,{'cjD2yGRhT5yaSj_KP55Ptw': 1},
21963,azkMxBjBoSQT48xBUEtqTQ,"{'Z94doPdgyDOgjtYUVRBNjQ': 1, '2X5G4Ujq0s4Wfn4TC7gX0g': 1, '#NAME?': 1, 'qMWWQpMiMcV8jz_57cBB0w': 1, '8zdeaK3PWDsr5Kq4UOuNSw': 1}",
21964,ThFg8P-wPI_f4rgtrjj4Qg,"{'ihUWFwY0r3ApW5aZ4Aqf9Q': 1, 'sxeuOMBRllOHXJTaUlI9kQ': 1, 'jSqhVWUquT3fGREmNdKdUA': 1, 'mGoHakt3WsXA-dVC-9g33g': 1, 'p1Wb4mEH04qrUMfmPepFzw': 1, 'qMWWQpMiMcV8jz_57cBB0w': 1}",
21965,K5cndEm-JeV9RTn18ukiOw,{'mGoHakt3WsXA-dVC-9g33g': 1},
21966,HEWbaP3_8qqLHzoi4HcPpQ,{'dWEXG9aimhOXkbP4yw4UMg': 1},
21967,P2DuWTIRa95cyD2WwKkg6Q,{'ZF58mOM_ACiIhmwr8s_G1w': 1},
21968,XgAk_3-CSMskLlTBqdQErA,{'LrDb1HZRiUSobVwmZKK8ww': 1},
21969,1eRXMOPVwE1HwECARezAfg,{'TRLMm_deLvlPNmGNqRxcow': 1},
21970,oz1uu9Tb-VK8DR1soUdziQ,"{'pp7bhc83cuKC8NkURPaOjQ': 1, 'ucKQlQvOeJxETLNkpKcaSw': 1, 'orUFgCDq1ussIF89g6piIA': 1, 'pxh4yt-TYwk77GFL1x3z5w': 1}",
21971,ye_HG2IhLwC94M5pAO0VpA,"{'gNiqOjhVCcGTniZWDBTYtA': 1, 'Q4ULAiIE2qCA4RYplCTrUQ': 1}",
21972,7S4jaMetjlkR9kY5RYDsnA,{'Io-itsowKNTl02OtA9jnZg': 1},
21973,5TNiDRqE_GK6Yo2CqVFW8g,{'fd8Pa584WDbhuw5oqGkOcg': 1},
21974,xWrZoK4WCF5F9So2UOjmMA,"{'dxCqGkhtXq-9fYEsX7Mf6Q': 1, 'T49ZvBa6mD4xHSmjHe-ArA': 1}",
21975,8kgJ5goOWmjf4qNvKiXH7A,{'KeJEHK-3LCsA7S3HckOvMg': 1},
21976,V6AkcO2x8rY_RIG3-9CrgQ,{'B-DLw09xS5mgAC0lvlGUxw': 1},
21977,cTh3AjLf_QZzy1nY1F-E0g,{'bulkC_6uGn5FM0vz3Kt0ZQ': 1},
21978,xVSyqORSXva4M-4S15Ga_g,{'sbAkrBIVXuQG1U8e2wyhqQ': 1},
21979,PKXaqJFbmT6kjShcXZT7Yg,{'BTwXdz4P490eYjKzH95NFQ': 1},
21980,irxTmejYdmRF_8uKSVZhUw,"{'jwfn_BBOLOw044pBAnCM0g': 1, 'V8jMEIQ7oGK-vKyg0FiTCA': 1}",
21981,8PM0Ek4T_sU_eDXrJggJTA,"{'sJUKE6ffe5WU_9IKXuJxCw': 1, '_sKjDjYulL0Wf_AAqz8QaQ': 1}",
21982,GsxATjtt87MMYf_HfvAF9Q,"{'Cy9XgM3ZG2jZ1ganvolb6Q': 1, 'H75yc2Vp7d8wuAe339DpOA': 1}",
21983,EgikQlV2xmOr38e8PVTjIA,"{'6-rJjW6ITl5o_FliiNgZRA': 1, 'mPlWLIA4pkHMRtlQDm6UyQ': 1}",
21984,SDDGiB8-CLtblgC3jAx6KQ,"{'gPkYdydQdc-_oPBwUitl2A': 1, 'SJJkNi3nbWyGLBo6U7x8_Q': 1}",
21985,D0xD3t9VtEe6AgJokUqvVw,"{'Ya0oNqP8mzPU5HwMdgf5zQ': 1, '2K-XaFjaHUR8Dp6QAihITg': 1}",
21986,xPiM7yGPh96Lhbk70UabQA,{'D31NTvzW9aPExUksVQQ7pA': 1},
21987,tZeZx1_9KTlL0sVGUmpIVw,{'1jl3G4VZjkEVboD7cUZ0gQ': 1},
21988,OTdOJFa1aPm_rEEVIUhXiQ,{'VJG4T5gCHqav9Y96upKgUw': 1},
21989,8MqHZmJkw4sGzF4vpuQKYA,{'ucKQlQvOeJxETLNkpKcaSw': 1},
21990,pN_thv_QhUt7gWUPqcvEJg,{'aPX8nQb_Y8L34yKrbfUJ4g': 1},
21991,uQC3XqWUL7jt-fSEslSHZQ,"{'J439P_mDAosvQb59liLkLA': 1, '81z_FvKvJ7YFfuP8WN7RnQ': 1, 'rcCGdKxMPJk4lCzZZ1i_bA': 1}",
21992,fNgQZSrYfzKUILogHVAjJQ,{'FZMQgCGGYDEXcQhZslAHxw': 1},
21993,DouIo81jtR-yUgNQCSBxCQ,{'F2s1N1IvcNHHHsWJHIwKCg': 1},
21994,9VCdulMlmQraNj294GIRPw,{'Ya0oNqP8mzPU5HwMdgf5zQ': 1},
21995,7hiliUfLl-Prs9ORShndAg,{'nP_-BYWSPNEeVY7L2tSojw': 1},
21996,ay9H1RpjbBkaiXGxfh7LaA,{'KayYbHCt-RkbGcPdGOThNg': 1},
21997,kVseysoSQyaK97jQm2qwcA,{'0Ir2L-nWFFQP3jB7fnWTuw': 1},
21998,hcd4DRj_h7acfIunU3ti_g,{'Nui7Cnhrhrm4Ar2rcSHbIA': 1},
21999,1rkRngs5G00nPjipN8yWYQ,{'ZMLt9rTN-W8tZkgQrwnx0w': 1},
22000,ulMuE8EVdBxF1C5GOP4t_Q,"{'A38wziZJdYoijhC5S6uWCQ': 1, 'NeUf9FyCCIN4MEseNyqkXQ': 1}",
22001,GV8zuuBc11Iv54zqWqzDPg,{'vgXE1I7c9ElcfYyZfQiN1Q': 1},
22002,53tnNdMdU2gGSzJV4lwBFg,"{'fhI1RxOkxjSV06jTSmIv0w': 1, 'LrDb1HZRiUSobVwmZKK8ww': 1}",
22003,tQv_bXiXXMMjq-WORQ_N_A,{'A61mX9Ed_txnw-S9idIdZg': 1},
22004,iHPHXXRV2HHBVqXzBGdUtA,{'dWg_Wkun000du6jiI3TPUw': 1},
22005,ZAwdaZJHRqCDoimcZP6u5A,"{'Iv-QoXIeFM06tGPPGenrwA': 1, 'NS5m7kg9phWfjP27qmxgYA': 1}",
22006,57_z9-tUSkZob1n0R-cYQQ,"{'cUh-c1PgFFzjAc9HdlABCw': 1, 'wB8WWTppgRGITwOCJFI3ig': 1}",
22007,WaEAbgyXy3mEcHS4Yg0Rew,{'Iv-QoXIeFM06tGPPGenrwA': 1},
22008,pCR2vIee39zvgcWdhjCIwg,{'PbOhgaamQ4eg3LUYRRcNEw': 1},
22009,K7UELEu3VxSVVo-pU3_-EA,{'z4cCguoHdU48pj6sXMIzqg': 1},
22010,OhGiua2kOTSaUGQ3cOpNog,"{'l-dc5DeNBiHYJA1XO4cFPA': 1, 'avMB_pG3lBy_M3rz5voSQw': 1}",
22011,QPJTbMSfCfXa7cQRvWabsQ,{'J4Y6BSwxGxD7mznM45ykeA': 1},
22012,_BcyLKOYYVHavwXFuGHLJg,{'z4cCguoHdU48pj6sXMIzqg': 1},
22013,Y9yNzlsnchUJWluzavmbxA,{'uQJxkV5v60fNkrOj0J2sTw': 1},
22014,6pMKlsE8Yi-vvdGZ1af1TA,{'LMD-f6FMz8lF8QeSlie5kQ': 1},
22015,yMZt1894jh7W1NJsg3xBig,{'#NAME?': 1},
22016,wr1P1_WAr1DBVBW0rEB1TA,{'ihUWFwY0r3ApW5aZ4Aqf9Q': 1},
22017,IC6xwB64P22vad_FebsXGA,{'Hjefge6EdUepbVbvDnnmOw': 1},
22018,fHqH-6RbAwGjnCgCvU5KbQ,"{'howeWJgjp0m25gY4gRSsYA': 1, 'cc4BvGK8eRu-fFE4GK3vSQ': 1, 'CZuTec4z5_WAFUwalQRhqA': 1}",
22019,b_Knli12lFycRDxOglztvQ,"{'04ogq23JnzauhezrWEXG_g': 1, '93UCt9OgWYmypZCpXtUu8g': 1, 'oj8bMz76cKXQClpFTFNW9w': 1, 'GM4-aWjgQjxN8sOwff7Ufw': 1}",
22020,U2CNgm8gl_aX2TSSrm7e2Q,{'usSROUMiAgPcxV3Ym0OxMQ': 1},
22021,_wrlVmppN3cxxdMBdC0xSw,{'NdUpa6d8zmfgEe7EKxIouw': 1},
