"","X","business_id","clusters","regression_value","after_Jan2010_count","after_Jan2014_count","after_Jun2014_count","after_Jan2015_count","ratings_avg","users_sum","weighted_regression_value","categories","city","state","name","review_count","stars","latitude","longitude","attributes.Alcohol.","attributes.Ambience..casual.","attributes.Ambience..classy.","attributes.Ambience..divey.","attributes.Ambience..hipster.","attributes.Ambience..intimate.","attributes.Ambience..romantic.","attributes.Ambience..touristy.","attributes.Ambience..trendy.","attributes.Ambience..upscale.","attributes.Delivery.","neighborhoods","open","predicted_value"
"2160",2159,"WRWh8BiaoICpsilqI7WrNQ",16,262.5,58,15,11,5,3.486360659,94.15166667,328.2466667,"[Food, Coffee & Tea, Cafes, Restaurants]","Pittsburgh","PA","61C Cafe",75,3.5,40.4362552,-79.9227135,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,255.616183333333
"2161",2160,"d65r37uJk8YSUv3zWW4d2w",2,12.5,4,2,1,1,2.328440367,2.725,6.345,"[Tires, Automotive, Auto Repair]","Pittsburgh","PA","Goodyear Auto Service Centers",5,2.5,40.4447162,-79.999398,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,12.2922666666667
"2162",2161,"d_HeDrR7K4oPUIeRVLytZg",86,276,59,16,14,6,4.216233728,84.885,357.895,"[Arts & Entertainment, Venues & Event Spaces, Nightlife, Music Venues, Event Planning & Services]","Pittsburgh","PA","Stage AE",69,4,40.4461863,-80.0120666,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[North Side]",TRUE,283.285733333333
"2163",2162,"sKEvPWK2QrvlCFf0gpi4LQ",2,52.5,16,13,12,2,3.775154377,13.765,51.965,"[Food, Desserts, Delis, Restaurants]","Pittsburgh","PA","Erin's Fine Foods Deli",15,3.5,40.44236395,-80.00007342,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,56.5459166666667
"2164",2163,"w3mThhi_o4vL8Ntq-2Zjww",8,36,7,2,1,0,3.846142713,23.03,88.57666668,"[Used, Vintage & Consignment, Fashion, Shopping, Men's Clothing]","Pittsburgh","PA","Highway Robbery Vintage",9,4,40.4288933,-79.9836802,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,30.5929833333333
"2165",2164,"1qUYk564SajvwTtkNM6KJA",40,287,67,22,17,7,3.447664946,121.7316667,419.6900001,"[Food, Coffee & Tea]","Pittsburgh","PA","The Coffee Tree Roasters",82,3.5,40.4513477,-79.9327682,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,287.811216666667
"2166",2165,"8rztpAGPJA9fgFwP25RP7A",8,872,198,81,58,22,3.963940493,229.6666667,910.385,"[Breakfast & Brunch, American (New), American (Traditional), Restaurants]","Pittsburgh","PA","Waffles Incaffeinated",218,4,40.4278494,-79.9692986,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,829.638133333333
"2167",2166,"E-AMFVm_CGEBIOpB1qN-zA",464,21,7,4,3,2,3.526984127,9.45,33.33,"[Plumbing, Home Services, Heating & Air Conditioning/HVAC]","Carnegie","PA","Wahl Family Heating Cooling & Plumbing",7,3,40.404519,-80.083211,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Carnegie]",TRUE,24.8574166666667
"2168",2167,"OH48cGMt3vW1frpky7wF5A",47,81,16,6,6,2,4.856819979,14.74833333,71.62999997,"[Bakeries, Food, Cafes, Sandwiches, Restaurants]","Pittsburgh","PA","Great Harvest Bread Co",18,4.5,40.45917635,-79.91826796,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[East Liberty]",TRUE,81.4965333333334
"2169",2168,"SsGNAc9U-aKPZccnaDtFkA",2,3920,914,367,283,128,4.233957371,1030.743333,4364.123332,"[Steakhouses, American (New), Restaurants]","Pittsburgh","PA","Meat & Potatoes",980,4,40.44314459,-80.00110379,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"[Downtown]",TRUE,3091.41288333333
"2170",2169,"T49ZvBa6mD4xHSmjHe-ArA",386,56,13,7,5,3,3.973303671,16.48166667,65.48666668,"[Pizza, Restaurants]","Bellvue","PA","R & B's Pizza Place",14,4,40.4941577,-80.0532928,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Bellevue]",TRUE,56.31225
"2171",2170,"V053Fm3xoCyxoh1lAgDKJg",4,252,53,17,12,7,4.173211127,67.82666666,283.055,"[Food, Greek, Street Vendors, Mediterranean, Restaurants]","Pittsburgh","PA","Pastitsio",63,4,40.4666119,-79.9642428,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Lawrenceville]",TRUE,247.454766666667
"2172",2171,"VKIxpoY2iGqsx22IQE36vw",1,99,22,10,8,2,3.834518569,29.53,113.2333333,"[Used, Vintage & Consignment, Fashion, Shopping]","Pittsburgh","PA","Clothes Minded",22,4.5,40.461206,-79.948711,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Bloomfield]",TRUE,99.1847666666666
"2173",2172,"YPoHtUq85TmNrBpqj_zmuA",16,385,77,23,17,7,3.203538074,101.185,324.15,"[Malaysian, Restaurants]","Pittsburgh","PA","Sun Penang",110,3.5,40.4382573,-79.9218733,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Squirrel Hill]",TRUE,332.674516666667
"2174",2173,"n3NNzOtqIMmd5R19lubgiA",2,66.5,18,11,8,2,3.130959027,14.92833333,46.74,"[Sandwiches, Restaurants]","Pittsburgh","PA","Bob's Sub",19,3.5,40.4381039,-80.0001029,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,59.7915166666667
"2175",2174,"poMD_c9x8rKnKPKVL5QdLg",16,229.5,41,5,3,0,4.148479029,59.885,248.4316667,"[Middle Eastern, Restaurants]","Pittsburgh","PA","Taza 21",51,4.5,40.4363638,-79.922875,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Squirrel Hill]",FALSE,214.753116666667
"2176",2175,"El6fv45PRpTnI4OnAqQHdA",16,232,53,31,28,10,3.987587883,38.40333333,153.1366667,"[Thai, Restaurants]","Pittsburgh","PA","Sukhothai Bistro",58,4,40.4381461,-79.9223846,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"[Squirrel Hill]",TRUE,228.190583333333
"2177",2176,"EugM24RP6XmpicJ6Ef57OA",23,27,6,4,3,2,4.498614958,6.016666667,27.06666667,"[Food, Herbs & Spices, Specialty Food]","Pittsburgh","PA","The Olive Tap",6,4.5,40.4535609,-79.9805948,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,28.6784166666667
"2178",2177,"GJ5nXyTD7yc5cF1tiLl5lg",22,15,6,3,3,0,2.591346154,4.16,10.78,"[Chinese, Restaurants]","Bellevue","PA","Uncle Chen",6,2.5,40.4956203,-80.0558117,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Bellevue]",TRUE,17.96525
"2179",2178,"J4SEWnsJVvU9SWgkIvnldA",16,87.5,19,5,3,1,3.401002691,45.21166667,153.765,"[Pizza, Restaurants]","Pittsburgh","PA","Italian Village Pizza",25,3.5,40.4379074,-79.9195552,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Squirrel Hill]",TRUE,84.9495833333333
"2180",2179,"JrdoWznKY-OFmwCkv75P_A",2,1000,225,113,85,38,4.074192205,268.065,1092.148333,"[Thai, Seafood, Vegan, Restaurants]","Pittsburgh","PA","Nicky's Thai Kitchen",250,4,40.4439407,-79.9982321,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,987.50825
"2181",2180,"Q-VEyb_gn_DIZZePT7bRaw",136,68,18,6,5,4,3.962023927,15.185,60.16333333,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea]","Aspinwall","PA","Aspinwall Beans 'N' Cream",17,4,40.4894233,-79.9007282,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Aspinwall]",TRUE,72.2911166666667
"2182",2181,"WjWW5PceAz7c49CYDOIPCg",8,66,18,4,2,2,2.685192139,13.315,35.75333333,"[Beauty & Spas, Nail Salons]","Pittsburgh","PA","South Side Nail Candy",22,3,40.4285356,-79.977217,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,59.9612333333333
"2183",2182,"fQJquPvywK87V2NzXVJP2Q",23,27,6,5,4,2,3.782275838,14.36833333,54.34499999,"[Mexican, Restaurants]","Pittsburgh","PA","La Palapa",6,4.5,40.4535609,-79.9805948,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Strip District]",TRUE,27.7482333333333
"2184",2183,"p_wNn2SZ8iFtpVbetmUA_w",8,388,68,12,10,4,3.816069829,137.67,525.3583334,"[Food, Vegetarian, Coffee & Tea, Breakfast & Brunch, Restaurants]","Pittsburgh","PA","Beehive Coffee",97,4,40.4289537,-79.9842819,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,298.2849
"2185",2184,"pzys59fEt1S8T_Ed0BRhvA",119,20,5,1,1,1,5,5.92,29.6,"[Gas & Service Stations, Food, Automotive, Convenience Stores, Sandwiches, Restaurants]","Pittsburgh","PA","American Natural",5,4,40.43088913,-80.00137329,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[South Side]",TRUE,26.6886166666667
"2186",2185,"r0kyBgik60QjmXoK0xk2ug",395,30,5,1,1,0,5,2.545,12.725,"[Photographers, Event Planning & Services]","Pittsburgh","PA","Mandy Fierens Photography",6,5,40.4417703,-80.0870155,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,28.3025666666666
"2187",2186,"ucKQlQvOeJxETLNkpKcaSw",22,84,19,4,1,1,3.454485968,22.92333333,79.18833333,"[American (Traditional), Restaurants]","Bellevue","PA","Rusty Nail",24,3.5,40.4966408,-80.057381,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Bellevue]",TRUE,80.96605
"2188",2187,"6HbtmrkFXHU6mf4I1sduXA",8,21,5,2,1,0,3.758916679,11.26166667,42.33166668,"[Fashion, Shopping, Shoe Stores]","Pittsburgh","PA","Puma North America",6,3.5,40.4274458,-79.9655107,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,21.3568166666667
"2189",2188,"BhbGvDvu2RSDDxVDI0rU7A",419,25,5,3,2,0,4.999999999,3.016666667,15.08333333,"[Active Life, Gyms, Trainers, Fitness & Instruction]","Pittsburgh","PA","CrossFit Mt. Lebanon",5,5,40.3861321,-80.043715,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,25.4487
"2190",2189,"GHfBR9yVXkLeKgobH52Jiw",2,32,5,2,2,0,4.045689171,32.61166667,131.9366667,"[Food, Coffee & Tea]","Pittsburgh","PA","Starbucks",8,4,40.4421082,-80.00164064,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,27.1760333333333
"2191",2190,"H18C9tH4BPHkxan96bkMXQ",73,497,122,43,30,14,3.534333255,177.7916667,628.3750001,"[Sushi Bars, Buffets, Japanese, Restaurants]","Pittsburgh","PA","Hokkaido Seafood Buffet",142,3.5,40.41547109,-79.92414328,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,471.36165
"2192",2191,"TDNiPnxtXA4i5W2kj5zeTg",2,32,8,2,2,1,3.903205823,10.76166667,42.00500001,"[Food, Coffee & Tea, Restaurants, Italian]","Pittsburgh","PA","Buon Giorno Cafe",8,4,40.4369172,-80.0006523,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Downtown]",TRUE,33.23
"2193",2192,"UjJMQguryo1jypomvOCZgg",174,60,14,3,3,2,3.752524468,21.45666667,80.51666668,"[Italian, Pizza, Restaurants]","Pittsburgh","PA","Bellisario's Pizza Palace",15,4,40.3830261,-80.0153449,"beer_and_wine",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[]",TRUE,58.9871666666667
"2194",2193,"bDK_jzy3Shx7jfn8_plNoA",1,108,16,5,3,1,4.02120225,28.14166667,113.1633333,"[Pizza, Restaurants]","Pittsburgh","PA","Pizza Italia",24,4.5,40.4626986,-79.9515229,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Bloomfield]",TRUE,68.4459833333333
"2195",2194,"cESul2ojJOjadz-7BKB5eg",174,176,36,10,6,3,4.154632152,29.36,121.98,"[Middle Eastern, Mediterranean, Restaurants]","Pittsburgh","PA","Amels",44,4,40.3830261,-80.0153449,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,166.277366666667
"2196",2195,"jf4nVlVsYacZQ9C8BWHx4A",465,9,3,1,1,0,2.638361638,5.005,13.205,"[Electricians, Home Services]","Pittsburgh","PA","Cardillo Rich Electric",3,3,40.418435,-80.012506,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Mt. Washington]",TRUE,11.9793666666667
"2197",2196,"zhQzX3CxM0tdBXwGUWmxGA",466,112.5,22,7,7,4,4.730158731,28.875,136.5833334,"[Bakeries, Food, Donuts]","Pittsburgh","PA","Better-Maid Donut",25,4.5,40.441776,-80.047466,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"[Crafton Heights]",TRUE,115.016866666667
"2198",2197,"1vQLTKwmcmZXtNzfKEvMmA",217,135,43,21,18,8,3.024843834,46.69166667,141.235,"[Sushi Bars, Japanese, Restaurants]","Pittsburgh","PA","Benihana",45,3,40.392287,-80.070269,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"[]",TRUE,142.9196
"2199",2198,"OSYHPhvDWMqBRDZblqGiZA",239,10.5,2,0,0,0,4.000000001,2.731666667,10.92666667,"[Food, Grocery]","McKees Rocks","PA","Giant Eagle",3,3.5,40.467816,-80.097642,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,11.9222
"2200",2199,"PbOhgaamQ4eg3LUYRRcNEw",359,50,10,7,6,4,4.730454207,6.715,31.765,"[Hotels & Travel, Limos, Transportation]","Pittsburgh","PA","ExecuCar",10,5,40.4543466,-80.0283415,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,54.2515333333333
"2201",2200,"UrS9awRtye1YFlW5V1bWzw",8,348,70,24,19,8,4.115870841,108.2383333,445.4949999,"[Bars, American (Traditional), Music Venues, Arts & Entertainment, Nightlife, Restaurants]","Pittsburgh","PA","The Smiling Moose",87,4,40.428597,-79.984944,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[South Side]",TRUE,348.970483333333
"2202",2201,"WqFUBvfxgUHjQVK2VSKpdg",176,15,3,0,0,0,5,1.425,7.125,"[Barbers, Beauty & Spas]","Pittsburgh","PA","Manor Oak Barber Shop",3,5,40.39405412,-80.06247006,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,14.9866547619048
"2203",2202,"XlBVyXYpk_CjyVfMF04LNw",109,12,4,0,0,0,3.881182489,2.931666667,11.37833333,"[Electricians, Home Services]","Pittsburgh","PA","Associated Electric",4,3,40.483509,-79.95052,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Lawrenceville]",TRUE,13.53775
"2204",2203,"l-s0rNwp_qccC2M4Phz9Yw",40,868,190,62,57,28,4.094493957,259.3816667,1062.036667,"[Food, Gelato, Pizza, Restaurants]","Pittsburgh","PA","Mercurio's",217,4,40.4515766,-79.9328425,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Shadyside]",TRUE,909.482433333333
"2205",2204,"1832nYQjzdvwzQNlXkU39w",467,10,4,2,2,1,1,2.53,2.53,"[Tires, Automotive, Auto Repair, Oil Change Stations]","Pittsburgh","PA","Monro Muffler Brake & Service",5,2,40.4344025,-79.9552004,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Oakland]",TRUE,6.22686666666666
"2206",2205,"7KIFBT5oAMiE_jK9EM6JXw",8,24.5,7,0,0,0,4.135458167,5.02,20.76,"[Hotels & Travel, Tours]","Pittsburgh","PA","The Pittsburgh Tour Company",7,3.5,40.4281222,-79.9659177,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,27.9201833333333
"2207",2206,"FUZnJQbb0tHit2U6wFkAIw",25,3,4,1,0,0,1,2.265,2.265,"[Local Services, Dry Cleaning & Laundry]","Pittsburgh","PA","Model Cleaners",3,1,40.3923379,-80.0662223,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,5.38576666666667
"2208",2207,"FjLkRAdHQNk1nZpNCoiYgQ",16,13.5,3,0,0,0,4.313364055,2.17,9.359999999,"[Shopping, Photography Stores & Services]","Pittsburgh","PA","Rewind Memories",3,4.5,40.4345083,-79.9229653,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Squirrel Hill]",TRUE,13.1992833333333
"2209",2208,"b-vMyaBlXTmrdeBTxCESIA",468,207,34,8,6,0,4.755424543,82.265,391.205,"[Local Flavor]","Pittsburgh","PA","Mount Washington",46,4.5,40.43315543,-80.01720428,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Mt. Washington]",TRUE,199.788383333333
"2210",2209,"fDKShQvvNrAPXQVtTpFSzA",469,45,8,5,5,2,4.814643188,5.395,25.975,"[Pizza, Restaurants]","Pittsburgh","PA","Sunseri Pizza",9,5,40.3936765,-79.9735046,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"[]",TRUE,43.2582166666667
"2211",2210,"vuXWx7PoWLw4FKBR_pzEOQ",12,88,20,5,5,3,4.144825497,22.015,91.24833332,"[Pizza, Restaurants]","Pittsburgh","PA","Pizza Prima",22,4,40.4495607,-79.950504,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,90.9394833333333
"2212",2211,"yaSUQERuoc4hUonx4kaS4w",1,122.5,33,12,10,7,3.703050685,34.69166667,128.465,"[Pizza, Restaurants]","Pittsburgh","PA","Pizza Palermo",35,3.5,40.4562392,-79.936501,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Shadyside]",TRUE,131.280916666667
"2213",2212,"2PfavOTufsPCRdYm-bFcpw",470,333,70,30,25,9,4.476603891,112.305,502.745,"[Food, Ice Cream & Frozen Yogurt, Desserts]","Pittsburgh","PA","Page Dairy Mart",74,4.5,40.4115087,-79.9558863,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,342.153433333333
"2214",2213,"7HYRFdeKs3BJShmOOHPBoA",16,145,41,14,8,5,2.471471295,56.84333333,140.4866666,"[Mexican, Restaurants]","Pittsburgh","PA","Cuzamil Restaurante Mexicano",58,2.5,40.4334602,-79.922885,"full_bar",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Squirrel Hill]",TRUE,139.866066666667
"2215",2214,"7KjZ49Xrb6QWjnu5NlxzVw",52,38.5,9,2,1,0,3.852644836,6.616666667,25.49166667,"[Bars, Nightlife]","Pittsburgh","PA","Apple Inn",11,3.5,40.3948144,-80.034142,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"[Dormont]",TRUE,37.4611333333333
"2216",2215,"AtJzxpkKh3VMTqmkHhy0Lw",6,402.5,105,42,33,14,3.737415839,135.1566667,505.1366669,"[American (New), Restaurants]","Pittsburgh","PA","Hello Bistro",115,3.5,40.4407643,-79.9581044,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,428.2405
"2217",2216,"Fh9cjkk3ZEMdkSi8Gu8KnA",10,25,5,2,1,1,5.000000001,3.058333333,15.29166667,"[Automotive, Car Dealers]","Pittsburgh","PA","Bowser GMC Buick Subaru Hyundai Nissan",5,5,40.353347,-79.979897,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]",TRUE,24.9389166666667
"2218",2217,"TLtDStferUQ5HexWy2YXrQ",312,36,11,6,5,3,3.380063344,9.998333333,33.795,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]","West Mifflin","PA","Mulligan's Sports Bar and Grill",12,3,40.3607613,-79.9321502,"full_bar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[]",TRUE,38.5690833333334
"2219",2218,"TUEoHj_JBNotNzTfcVF4GA",105,40.5,9,5,4,3,4.414239482,6.18,27.28,"[Automotive, Auto Detailing]","Pittsburgh","PA","Double Take Auto Detailing",9,4.5,40.401355,-80.043137,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Banksville]",TRUE,41.2500333333333
"2220",2219,"XNSw_YO1ziXE8ZVzEmXDAw",8,24,6,1,1,1,5,1,5,"[Shopping, Vape Shops]","Pittsburgh","PA","Vape Inn On Carson",6,4,40.427961,-79.971534,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[South Side]",TRUE,26.9147166666667
"2221",2220,"Zww-ckcRf0fvu_yKGFZvPw",6,144,46,14,10,4,2.875084707,88.54,254.56,"[Pubs, Bars, Nightlife]","Pittsburgh","PA","Peter's Pub",48,3,40.441741,-79.9574559,"full_bar",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Oakland]",TRUE,156.9553
"2222",2221,"dHDi4wCcjsOR6vcZ8oOIoA",2,279,71,15,10,4,2.835349349,108.9883333,309.0199999,"[Korean, Sushi Bars, Restaurants]","Pittsburgh","PA","Sushi Kim Restaurant",93,3,40.4464777,-79.9916741,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Strip District]",TRUE,267.450283333333
"2223",2222,"pfc-leZQaVHeZO-Y63aYUw",2,15,3,0,0,0,5.000000002,2.286666666,11.43333333,"[Nutritionists, Chiropractors, Health & Medical, Trainers, Fitness & Instruction, Active Life]","Pittsburgh","PA","De Novo Chiropractic & Health",3,5,40.4425809,-79.99522,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,16.3609666666667
"2224",2223,"u5SJCdrLDynVr6zfSZSp0w",471,185,27,14,14,8,4.876874435,18.45,89.97833333,"[Arts & Entertainment, Shopping, Sporting Goods, Antiques, Museums, Bikes]","Pittsburgh","PA","Bicycle Heaven",37,5,40.45637987,-80.03223081,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,167.327433333333
"2225",2224,"wIjmB5CiYQLxt9SLkZ_kXw",472,31.5,6,2,2,1,4.499307958,4.816666667,21.67166667,"[Pizza, Restaurants]","Pittsburgh","PA","Vocelli Pizza",7,4.5,40.4106363,-79.9902177,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"[Knoxville]",TRUE,30.8860333333333
"2226",2225,"yp4Erq_kG7Zi6Bssc07Oxg",40,49.5,10,2,1,0,4.538290789,6.006666666,27.26,"[Fashion, Shopping, Shoe Stores]","Pittsburgh","PA","Ten Toes of Pittsburgh Inc",11,4.5,40.4511586,-79.9337595,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Shadyside]",TRUE,50.8616
"2227",2226,"6rFVdqC74mPnkDmlSUOADg",2,90,19,5,5,4,4.599537546,15.13666667,69.62166667,"[Hot Dogs, Fast Food, Sandwiches, Restaurants]","Pittsburgh","PA","Yovi's",20,4.5,40.44130908,-80.00280082,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Downtown]",TRUE,92.9924333333333
"2228",2227,"6xZiriP6JYIdQymVoI9Q_g",45,88,20,5,3,0,3.970535087,33.20333333,131.835,"[Hotels & Travel, Event Planning & Services, Hotels]","Pittsburgh","PA","Residence Inn Pittsburgh North Shore",22,4,40.4479853,-80.0060109,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,86.8886333333333
"2229",2228,"AwaxCI7NMG3_nqCLqC4qWw",23,396,72,25,20,7,4.443533182,141.44,628.4933333,"[Food, Specialty Food, Popcorn Shops]","Pittsburgh","PA","The Pittsburgh Popcorn Company",88,4.5,40.4515676,-79.9826937,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Strip District]",TRUE,376.827466666667
"2230",2229,"FpHyET88VzYmz_PP0g8wkA",473,20,5,4,3,1,3.538358008,3.715,13.145,"[Art Schools, Specialty Schools, Education]","Pittsburgh","PA","Little House, Big Art",5,4,40.4609747,-79.9959617,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,21.00435
"2231",2230,"GM4-aWjgQjxN8sOwff7Ufw",204,304.5,74,33,27,15,3.702168661,119.3516667,441.8600001,"[Steakhouses, Restaurants]","Pittsburgh","PA","Hyde Park Prime Steakhouse",87,3.5,40.446175,-80.0082771,"full_bar",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[North Side]",TRUE,309.2433
"2232",2231,"I7za9ps7AFc0CgCU-l5oEg",153,13.5,3,1,1,0,5,11.94333333,59.71666665,"[Museums, Arts & Entertainment]","Pittsburgh","PA","Roboworld",3,4.5,40.44556574,-80.0179426,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[North Side]",TRUE,15.6455666666667
"2233",2232,"KNK7tEEmL8twVUr0zNrGIw",2,160,29,22,16,4,4.839349113,22.53333333,109.0466667,"[Hotels & Travel, Taxis, Airport Shuttles, Limos, Transportation]","Pittsburgh","PA","Tony Williams Car Service LLC",32,5,40.4425364,-80.0023016,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Downtown]",TRUE,156.933183333333
"2234",2233,"LMD-f6FMz8lF8QeSlie5kQ",23,472.5,83,33,27,12,4.500404879,131.7266667,592.8233335,"[Food, Polish, Specialty Food, Ethnic Food, Restaurants]","Pittsburgh","PA","S&D Polish Deli",105,4.5,40.4523578,-79.9820206,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[Strip District]",TRUE,444.71285
